timestamp,date,category,headline,severity,severity_score,impact_score,price_impact_bps,market_context,affected_regions,duration_days,source,source_reliability,verified,is_related,gpr_level
2023-06-18 02:39:43,2023-06-18,production_policy,OPEC+ agrees to adjust production by 1205 kb/d,critical,4,1.0,288.8,Direct impact on global supply-demand balance,"[np.str_('Global'), np.str_('Middle East')]",40,market_calibrated_advanced,0.88,True,False,200.0
2023-06-19 03:36:43,2023-06-19,inventory_report,EIA reports lower crude inventory of 608M barrels,moderate,2,0.641,90.6,Weekly fundamental data point,"[np.str_('Global'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.75,True,False,200.0
2023-06-22 12:56:37,2023-06-22,inventory_report,Cushing storage levels approach operational minimum,high,3,0.513,86.4,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",2,market_calibrated_advanced,0.88,False,False,200.0
2023-06-23 08:17:06,2023-06-23,geopolitical_tension,Strategic reserve release coordinated by {alliance},critical,4,1.0,175.7,Temporary supply increase to calm markets,"[np.str_('Global'), np.str_('Asia Pacific'), np.str_('Middle East')]",25,market_calibrated_advanced,0.92,True,False,200.0
2023-06-23 09:45:46,2023-06-23,geopolitical_tension,Trade negotiations impact Global energy imports,moderate,2,0.6096999999999999,106.4,Trade policy uncertainty affects flows,"[np.str_('Asia Pacific'), np.str_('Middle East')]",14,market_calibrated_advanced,0.86,True,True,160.0
2023-06-26 01:44:51,2023-06-26,trade_flow_disruption,Tanker tracking shows lower flows to Saudi Arabia,moderate,2,1.0,125.6,Indicates trade pattern shifts,"[np.str_('Strait of Hormuz'), np.str_('Red Sea'), np.str_('South China Sea')]",3,market_calibrated_advanced,0.89,True,False,197.0
2023-06-30 16:20:42,2023-06-30,infrastructure,Major pipeline maintenance reduces Red Sea flows by 1322,low,1,0.898,24.7,Temporary but planned supply reduction,"[np.str_('North Sea'), np.str_('US Gulf Coast')]",6,market_calibrated_advanced,0.9,True,False,199.0
2023-07-01 16:27:44,2023-07-01,infrastructure,Major pipeline maintenance reduces US Gulf Coast flows by 1404,moderate,2,0.989,96.6,Temporary but planned supply reduction,"[np.str_('US Gulf Coast'), np.str_('North Sea')]",9,market_calibrated_advanced,0.87,True,False,200.0
2023-07-04 14:52:04,2023-07-04,inventory_report,China crude inventories show unchanged trend,moderate,2,0.591,37.8,Indicates demand trajectory in largest importer,"[np.str_('Global'), np.str_('US Gulf Coast')]",1,market_calibrated_advanced,0.89,True,False,199.0
2023-07-05 08:52:27,2023-07-05,inventory_report,Cushing storage levels approach operational minimum,high,3,0.676,54.7,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",3,market_calibrated_advanced,0.83,True,False,200.0
2023-07-05 11:03:48,2023-07-05,trade_flow_disruption,Port restrictions impact Nigeria crude exports,critical,4,1.0,120.5,Physical supply bottleneck,"[np.str_('Red Sea'), np.str_('South China Sea')]",4,market_calibrated_advanced,0.71,True,False,200.0
2023-07-05 15:29:37,2023-07-05,sanctions,OFAC issues new compliance guidance for oil transactions,high,3,1.0,221.8,Increases compliance costs and due diligence,"[np.str_('Caspian Region'), np.str_('Middle East'), np.str_('Global')]",22,market_calibrated_advanced,0.87,True,False,200.0
2023-07-08 06:32:23,2023-07-08,inventory_report,China crude inventories show unchanged trend,high,3,0.516,64.2,Indicates demand trajectory in largest importer,[np.str_('Global')],4,market_calibrated_advanced,0.77,True,False,200.0
2023-07-12 09:28:24,2023-07-12,infrastructure,Refinery outage reduces crude demand in Middle East,moderate,2,0.884,56.6,Reduces crude intake temporarily,"[np.str_('North Sea'), np.str_('Middle East'), np.str_('US Gulf Coast')]",4,market_calibrated_advanced,0.9,True,False,199.0
2023-07-18 00:23:09,2023-07-18,inventory_report,Cushing storage levels approach operational minimum,moderate,2,0.5,75.5,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",3,market_calibrated_advanced,0.74,True,False,198.0
2023-07-18 03:02:48,2023-07-18,trade_flow_disruption,Port restrictions impact European Union crude exports,high,3,1.0,196.8,Physical supply bottleneck,"[np.str_('Red Sea'), np.str_('South China Sea')]",19,market_calibrated_advanced,0.9,True,False,198.0
2023-07-19 03:03:31,2023-07-19,inventory_report,EIA reports lower crude inventory of 573M barrels,moderate,2,0.629,76.5,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.88,True,False,200.0
2023-07-21 16:25:13,2023-07-21,inventory_report,Cushing storage levels approach operational minimum,high,3,0.613,99.4,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",2,market_calibrated_advanced,0.79,True,False,200.0
2023-07-21 22:20:05,2023-07-21,inventory_report,China crude inventories show lower trend,high,3,0.566,55.1,Indicates demand trajectory in largest importer,[np.str_('Global')],2,market_calibrated_advanced,0.73,True,False,200.0
2023-07-22 22:25:45,2023-07-22,inventory_report,EIA reports higher crude inventory of 1478M barrels,moderate,2,0.698,24.0,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.91,True,False,200.0
2023-07-23 03:32:42,2023-07-23,inventory_report,EIA reports lower crude inventory of 536M barrels,moderate,2,0.691,90.1,Weekly fundamental data point,[np.str_('US Gulf Coast')],1,market_calibrated_advanced,0.73,False,False,200.0
2023-07-23 06:32:28,2023-07-23,infrastructure,Major pipeline maintenance reduces Asia Pacific flows by 366,moderate,2,0.813,79.3,Temporary but planned supply reduction,"[np.str_('North Sea'), np.str_('US Gulf Coast')]",10,market_calibrated_advanced,0.91,False,False,200.0
2023-07-24 07:37:13,2023-07-24,infrastructure,New pipeline capacity comes online in Global,low,1,0.5607,21.7,Improves supply chain efficiency,"[np.str_('North Sea'), np.str_('Middle East')]",3,market_calibrated_advanced,0.7,True,True,160.0
2023-07-24 11:15:57,2023-07-24,infrastructure,Refinery outage reduces crude demand in North Sea,high,3,0.841,69.2,Reduces crude intake temporarily,"[np.str_('North Sea'), np.str_('Middle East'), np.str_('US Gulf Coast')]",4,market_calibrated_advanced,0.72,True,False,200.0
2023-07-25 00:28:47,2023-07-25,geopolitical_tension,Diplomatic tensions escalate between European Union and UAE,critical,4,0.98,97.6,Risk premium increases on supply disruption fears,"[np.str_('Middle East'), np.str_('Asia Pacific')]",42,market_calibrated_advanced,0.9,True,False,200.0
2023-07-25 11:01:42,2023-07-25,inventory_report,China crude inventories show unchanged trend,high,3,0.549,27.2,Indicates demand trajectory in largest importer,"[np.str_('Global'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.92,True,False,200.0
2023-07-25 13:15:45,2023-07-25,inventory_report,China crude inventories show higher trend,high,3,0.611,24.1,Indicates demand trajectory in largest importer,"[np.str_('US Gulf Coast'), np.str_('Global')]",4,market_calibrated_advanced,0.76,True,False,200.0
2023-07-26 05:58:21,2023-07-26,inventory_report,Floating storage levels lower off Strait of Hormuz,high,3,0.627,75.3,Signal of market contango/backwardation,"[np.str_('Global'), np.str_('US Gulf Coast')]",4,market_calibrated_advanced,0.85,True,False,200.0
2023-07-26 10:49:04,2023-07-26,trade_flow_disruption,Tanker tracking shows higher flows to India,moderate,2,0.5816999999999999,149.5,Indicates trade pattern shifts,[np.str_('Red Sea')],15,market_calibrated_advanced,0.88,True,True,160.0
2023-07-26 11:50:27,2023-07-26,trade_flow_disruption,Insurance premiums surge for Latin America tanker transits,critical,4,1.0,201.2,"Increases shipping costs, may deter voyages","[np.str_('South China Sea'), np.str_('Strait of Hormuz'), np.str_('Red Sea')]",15,market_calibrated_advanced,0.9,True,False,200.0
2023-07-27 12:43:56,2023-07-27,trade_flow_disruption,Port restrictions impact European Union crude exports,critical,4,1.0,264.3,Physical supply bottleneck,"[np.str_('Strait of Hormuz'), np.str_('South China Sea'), np.str_('Red Sea')]",15,market_calibrated_advanced,0.74,False,False,200.0
2023-07-27 19:01:07,2023-07-27,infrastructure,Major pipeline maintenance reduces South China Sea flows by 826,moderate,2,0.963,156.8,Temporary but planned supply reduction,"[np.str_('North Sea'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.8,True,False,200.0
2023-07-29 09:44:49,2023-07-29,geopolitical_tension,Diplomatic tensions escalate between European Union and European Union,high,3,1.0,226.1,Risk premium increases on supply disruption fears,[np.str_('Asia Pacific')],17,market_calibrated_advanced,0.97,True,False,197.0
2023-07-29 18:15:32,2023-07-29,sanctions,OFAC issues new compliance guidance for oil transactions,moderate,2,1.0,319.9,Increases compliance costs and due diligence,[np.str_('Global')],50,market_calibrated_advanced,0.84,True,False,197.0
2023-07-29 18:41:34,2023-07-29,military_conflict,Missile attack on China port facility,extreme,5,1.0,429.2,Direct damage to export infrastructure,"[np.str_('Strait of Hormuz'), np.str_('Middle East'), np.str_('North Africa')]",22,market_calibrated_advanced,1.0,True,False,197.0
2023-07-30 19:36:35,2023-07-30,inventory_report,EIA reports higher crude inventory of 1179M barrels,moderate,2,0.651,51.0,Weekly fundamental data point,[np.str_('Global')],4,market_calibrated_advanced,0.74,True,False,200.0
2023-07-31 15:44:16,2023-07-31,geopolitical_tension,Trade negotiations impact US Gulf Coast energy imports,high,3,1.0,194.1,Trade policy uncertainty affects flows,"[np.str_('Middle East'), np.str_('Global'), np.str_('Asia Pacific')]",40,market_calibrated_advanced,0.98,True,False,200.0
2023-07-31 22:39:42,2023-07-31,geopolitical_tension,Diplomatic tensions escalate between Russia and Kuwait,high,3,0.5865999999999999,122.9,Risk premium increases on supply disruption fears,"[np.str_('Asia Pacific'), np.str_('Global')]",8,market_calibrated_advanced,0.82,True,True,160.0
2023-08-01 01:32:55,2023-08-01,inventory_report,EIA reports lower crude inventory of 1542M barrels,low,1,0.308,26.4,Weekly fundamental data point,[np.str_('Global')],1,market_calibrated_advanced,0.79,True,True,160.0
2023-08-01 16:15:31,2023-08-01,inventory_report,EIA reports higher crude inventory of 1361M barrels,moderate,2,0.642,47.0,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",4,market_calibrated_advanced,0.89,True,False,200.0
2023-08-02 04:50:02,2023-08-02,inventory_report,EIA reports unchanged crude inventory of 1765M barrels,moderate,2,0.539,86.4,Weekly fundamental data point,[np.str_('US Gulf Coast')],1,market_calibrated_advanced,0.82,False,False,200.0
2023-08-02 16:05:04,2023-08-02,inventory_report,Cushing storage levels approach operational minimum,high,3,0.515,60.7,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.76,True,False,200.0
2023-08-02 20:21:51,2023-08-02,military_conflict,Missile attack on China port facility,extreme,5,1.0,501.9,Direct damage to export infrastructure,[np.str_('North Africa')],15,market_calibrated_advanced,0.86,True,False,200.0
2023-08-04 02:21:24,2023-08-04,infrastructure,New pipeline capacity comes online in Asia Pacific,low,1,0.916,149.3,Improves supply chain efficiency,[np.str_('US Gulf Coast')],4,market_calibrated_advanced,0.9,True,False,199.0
2023-08-04 11:51:23,2023-08-04,infrastructure,Port congestion delays 40 tankers at Ras Tanura,moderate,2,0.5544,83.4,Logistical bottleneck affecting deliveries,[np.str_('North Sea')],6,market_calibrated_advanced,0.75,True,True,159.0
2023-08-08 11:03:54,2023-08-08,trade_flow_disruption,Shipping lane disruption near Strait of Hormuz,critical,4,1.0,172.9,"Forces rerouting, increases transit times","[np.str_('Strait of Hormuz'), np.str_('South China Sea'), np.str_('Red Sea')]",18,market_calibrated_advanced,0.8,True,False,194.0
2023-08-09 00:44:35,2023-08-09,production_policy,OPEC+ announces voluntary production cut extension,high,3,0.7,66.2,Tightens supply outlook,[np.str_('Middle East')],27,market_calibrated_advanced,0.86,True,True,160.0
2023-08-09 08:37:22,2023-08-09,trade_flow_disruption,Port restrictions impact European Union crude exports,high,3,0.6244,183.0,Physical supply bottleneck,[np.str_('South China Sea')],15,market_calibrated_advanced,0.94,True,True,160.0
2023-08-09 13:21:47,2023-08-09,production_policy,Libya announces voluntary production cut extension,critical,4,1.0,200.0,Tightens supply outlook,"[np.str_('Middle East'), np.str_('Global')]",57,market_calibrated_advanced,0.95,True,False,200.0
2023-08-09 14:01:10,2023-08-09,production_policy,China output disrupted by technical issues at Ghawar,critical,4,1.0,134.4,Temporary supply reduction,"[np.str_('Global'), np.str_('Middle East')]",38,market_calibrated_advanced,0.9,True,False,200.0
2023-08-09 14:50:49,2023-08-09,trade_flow_disruption,Shipping lane disruption near Malacca Strait,extreme,5,1.0,201.3,"Forces rerouting, increases transit times","[np.str_('Strait of Hormuz'), np.str_('South China Sea'), np.str_('Red Sea')]",17,market_calibrated_advanced,0.74,True,False,200.0
2023-08-09 15:44:11,2023-08-09,geopolitical_tension,Trade negotiations impact Red Sea energy imports,moderate,2,0.5628,124.3,Trade policy uncertainty affects flows,[np.str_('Global')],25,market_calibrated_advanced,0.71,True,True,160.0
2023-08-09 16:55:56,2023-08-09,production_policy,OPEC+ agrees to adjust production by 559 kb/d,critical,4,1.0,101.5,Direct impact on global supply-demand balance,[np.str_('Global')],27,market_calibrated_advanced,0.98,True,False,200.0
2023-08-09 20:18:03,2023-08-09,geopolitical_tension,Trade negotiations impact Asia Pacific energy imports,high,3,0.958,232.3,Trade policy uncertainty affects flows,"[np.str_('Asia Pacific'), np.str_('Global'), np.str_('Middle East')]",26,market_calibrated_advanced,0.88,True,False,200.0
2023-08-10 12:18:52,2023-08-10,production_policy,Non-OPEC production growth revised higher,high,3,1.0,255.8,Shifts market share expectations,"[np.str_('Middle East'), np.str_('Global')]",31,market_calibrated_advanced,0.86,True,False,200.0
2023-08-10 15:58:56,2023-08-10,sanctions,Sanctions waiver negotiations for OPEC+ oil exports,critical,4,1.0,111.6,Potential for supply increase if granted,"[np.str_('Middle East'), np.str_('Caspian Region')]",49,market_calibrated_advanced,0.93,True,False,200.0
2023-08-11 06:55:11,2023-08-11,military_conflict,Drone attack targets Venezuela oil infrastructure,critical,4,0.7,433.9,"Immediate supply risk, insurance premiums spike",[np.str_('Middle East')],15,market_calibrated_advanced,0.93,True,True,160.0
2023-08-11 09:24:41,2023-08-11,trade_flow_disruption,Tanker tracking shows unchanged flows to India,high,3,1.0,87.0,Indicates trade pattern shifts,"[np.str_('Strait of Hormuz'), np.str_('South China Sea')]",17,market_calibrated_advanced,0.86,True,False,200.0
2023-08-11 15:10:13,2023-08-11,military_conflict,Missile attack on Venezuela port facility,extreme,5,1.0,795.9,Direct damage to export infrastructure,[np.str_('Middle East')],24,market_calibrated_advanced,0.91,True,False,200.0
2023-08-11 16:26:23,2023-08-11,geopolitical_tension,Energy security summit addresses West Africa supply concerns,high,3,0.905,62.6,Coordinated response to supply risks,[np.str_('Asia Pacific')],44,market_calibrated_advanced,1.0,True,False,200.0
2023-08-12 06:55:56,2023-08-12,sanctions,Sanctions waiver negotiations for Iraq oil exports,critical,4,1.0,169.5,Potential for supply increase if granted,"[np.str_('Caspian Region'), np.str_('Middle East')]",46,market_calibrated_advanced,0.99,False,False,200.0
2023-08-12 21:37:20,2023-08-12,sanctions,Sanctions waiver negotiations for European Union oil exports,high,3,0.7,112.0,Potential for supply increase if granted,"[np.str_('Global'), np.str_('Middle East'), np.str_('Caspian Region')]",57,market_calibrated_advanced,0.97,True,True,160.0
2023-08-13 09:46:45,2023-08-13,inventory_report,EIA reports higher crude inventory of 1405M barrels,low,1,0.36119999999999997,78.9,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",4,market_calibrated_advanced,0.72,True,True,160.0
2023-08-13 10:50:19,2023-08-13,inventory_report,EIA reports higher crude inventory of 1693M barrels,moderate,2,0.623,94.1,Weekly fundamental data point,"[np.str_('Global'), np.str_('US Gulf Coast')]",3,market_calibrated_advanced,0.86,True,False,200.0
2023-08-13 12:24:19,2023-08-13,sanctions,OFAC issues new compliance guidance for oil transactions,high,3,1.0,296.3,Increases compliance costs and due diligence,"[np.str_('Middle East'), np.str_('Global'), np.str_('Caspian Region')]",55,market_calibrated_advanced,0.77,True,False,200.0
2023-08-17 03:19:04,2023-08-17,infrastructure,Major pipeline maintenance reduces North Sea flows by 314,moderate,2,0.807,73.8,Temporary but planned supply reduction,"[np.str_('Middle East'), np.str_('North Sea')]",11,market_calibrated_advanced,0.79,False,False,200.0
2023-08-18 02:34:44,2023-08-18,inventory_report,China crude inventories show unchanged trend,high,3,0.641,51.2,Indicates demand trajectory in largest importer,[np.str_('US Gulf Coast')],3,market_calibrated_advanced,0.85,True,False,200.0
2023-08-19 08:21:01,2023-08-19,production_policy,Saudi Arabia announces voluntary production cut extension,critical,4,1.0,235.7,Tightens supply outlook,"[np.str_('Middle East'), np.str_('Global')]",59,market_calibrated_advanced,0.71,True,False,200.0
2023-08-21 05:22:24,2023-08-21,geopolitical_tension,Energy security summit addresses North Sea supply concerns,high,3,0.918,84.6,Coordinated response to supply risks,"[np.str_('Global'), np.str_('Middle East')]",42,market_calibrated_advanced,0.96,True,False,200.0
2023-08-21 07:02:34,2023-08-21,inventory_report,EIA reports unchanged crude inventory of 1451M barrels,low,1,0.385,60.8,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",2,market_calibrated_advanced,0.81,True,True,160.0
2023-08-21 18:29:22,2023-08-21,inventory_report,Cushing storage levels approach operational minimum,high,3,0.62,97.9,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",4,market_calibrated_advanced,0.98,True,False,200.0
2023-08-25 11:03:54,2023-08-25,sanctions,OFAC issues new compliance guidance for oil transactions,moderate,2,1.0,338.6,Increases compliance costs and due diligence,"[np.str_('Middle East'), np.str_('Caspian Region'), np.str_('Global')]",66,market_calibrated_advanced,0.85,True,False,200.0
2023-08-26 18:28:37,2023-08-26,trade_flow_disruption,Port restrictions impact Saudi Arabia crude exports,critical,4,1.0,167.4,Physical supply bottleneck,[np.str_('Strait of Hormuz')],19,market_calibrated_advanced,0.87,True,False,200.0
2023-08-27 01:40:23,2023-08-27,inventory_report,Cushing storage levels approach operational minimum,high,3,0.66,29.5,Delivery point concerns for WTI contract,[np.str_('Global')],2,market_calibrated_advanced,0.96,True,False,200.0
2023-08-27 07:05:36,2023-08-27,inventory_report,EIA reports higher crude inventory of 1740M barrels,low,1,0.2709,71.3,Weekly fundamental data point,"[np.str_('Global'), np.str_('US Gulf Coast')]",4,market_calibrated_advanced,0.86,True,True,160.0
2023-08-27 12:56:46,2023-08-27,inventory_report,China crude inventories show unchanged trend,moderate,2,0.34859999999999997,56.8,Indicates demand trajectory in largest importer,"[np.str_('US Gulf Coast'), np.str_('Global')]",2,market_calibrated_advanced,0.99,False,True,160.0
2023-08-27 17:31:41,2023-08-27,inventory_report,EIA reports lower crude inventory of 584M barrels,moderate,2,0.542,80.2,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",4,market_calibrated_advanced,0.71,False,False,200.0
2023-08-28 10:55:23,2023-08-28,infrastructure,Port congestion delays 43 tankers at Basra,moderate,2,0.45289999999999997,52.3,Logistical bottleneck affecting deliveries,"[np.str_('Middle East'), np.str_('North Sea'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.82,True,True,160.0
2023-08-28 14:42:31,2023-08-28,infrastructure,Port congestion delays 6 tankers at Rotterdam,high,3,0.891,127.0,Logistical bottleneck affecting deliveries,"[np.str_('North Sea'), np.str_('US Gulf Coast')]",5,market_calibrated_advanced,0.94,True,False,200.0
2023-08-28 22:41:25,2023-08-28,inventory_report,Cushing storage levels approach operational minimum,high,3,0.576,82.5,Delivery point concerns for WTI contract,"[np.str_('Global'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.92,True,False,200.0
2023-08-29 13:43:30,2023-08-29,geopolitical_tension,Strategic reserve release coordinated by {alliance},high,3,0.49349999999999994,78.8,Temporary supply increase to calm markets,[np.str_('Middle East')],19,market_calibrated_advanced,0.72,True,True,160.0
2023-08-29 15:15:57,2023-08-29,geopolitical_tension,Strategic reserve release coordinated by {alliance},critical,4,1.0,173.1,Temporary supply increase to calm markets,[np.str_('Asia Pacific')],8,market_calibrated_advanced,0.83,True,False,200.0
2023-08-30 06:51:34,2023-08-30,military_conflict,Naval incident near Bab el-Mandeb shipping lane,extreme,5,1.0,947.4,Risk to major transit chokepoint,[np.str_('Strait of Hormuz')],4,market_calibrated_advanced,0.85,True,False,200.0
2023-08-31 13:24:25,2023-08-31,geopolitical_tension,Energy security summit addresses US Gulf Coast supply concerns,high,3,0.995,108.8,Coordinated response to supply risks,"[np.str_('Asia Pacific'), np.str_('Middle East')]",25,market_calibrated_advanced,0.74,True,False,200.0
2023-09-01 03:31:46,2023-09-01,infrastructure,Major pipeline maintenance reduces Caspian Region flows by 965,moderate,2,0.92,39.9,Temporary but planned supply reduction,"[np.str_('US Gulf Coast'), np.str_('North Sea')]",5,market_calibrated_advanced,0.84,True,False,200.0
2023-09-01 22:21:41,2023-09-01,sanctions,EU extends sanctions framework on India energy exports,critical,4,1.0,289.0,Reduces available supply to European markets,"[np.str_('Middle East'), np.str_('Caspian Region'), np.str_('Global')]",61,market_calibrated_advanced,0.71,True,False,200.0
2023-09-07 08:34:01,2023-09-07,trade_flow_disruption,Tanker tracking shows lower flows to Russia,moderate,2,1.0,135.2,Indicates trade pattern shifts,"[np.str_('Red Sea'), np.str_('South China Sea'), np.str_('Strait of Hormuz')]",8,market_calibrated_advanced,0.76,False,False,197.0
2023-09-08 15:09:37,2023-09-08,inventory_report,Cushing storage levels approach operational minimum,high,3,0.57,99.3,Delivery point concerns for WTI contract,"[np.str_('Global'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.87,True,False,200.0
2023-09-09 12:22:19,2023-09-09,inventory_report,EIA reports lower crude inventory of 881M barrels,moderate,2,0.556,36.3,Weekly fundamental data point,"[np.str_('Global'), np.str_('US Gulf Coast')]",3,market_calibrated_advanced,0.99,True,False,200.0
2023-09-10 08:34:47,2023-09-10,inventory_report,China crude inventories show unchanged trend,moderate,2,0.626,21.4,Indicates demand trajectory in largest importer,"[np.str_('Global'), np.str_('US Gulf Coast')]",4,market_calibrated_advanced,0.82,True,False,198.0
2023-09-10 15:34:44,2023-09-10,trade_flow_disruption,Tanker tracking shows unchanged flows to Iran,moderate,2,1.0,203.3,Indicates trade pattern shifts,[np.str_('Strait of Hormuz')],19,market_calibrated_advanced,0.74,True,False,198.0
2023-09-10 17:07:21,2023-09-10,geopolitical_tension,Trade negotiations impact North Africa energy imports,moderate,2,1.0,224.8,Trade policy uncertainty affects flows,"[np.str_('Asia Pacific'), np.str_('Global'), np.str_('Middle East')]",26,market_calibrated_advanced,0.96,False,False,198.0
2023-09-11 16:40:50,2023-09-11,infrastructure,Major pipeline maintenance reduces Asia Pacific flows by 1326,moderate,2,0.919,20.6,Temporary but planned supply reduction,"[np.str_('North Sea'), np.str_('US Gulf Coast'), np.str_('Middle East')]",3,market_calibrated_advanced,0.82,True,False,200.0
2023-09-14 07:57:17,2023-09-14,military_conflict,Military escalation near Middle East oil facilities,critical,4,1.0,615.1,Threatens regional production and transit,"[np.str_('Strait of Hormuz'), np.str_('North Africa')]",9,market_calibrated_advanced,0.87,True,False,197.0
2023-09-16 09:06:41,2023-09-16,inventory_report,EIA reports lower crude inventory of 887M barrels,low,1,0.514,89.0,Weekly fundamental data point,[np.str_('Global')],1,market_calibrated_advanced,0.99,True,False,200.0
2023-09-20 10:48:10,2023-09-20,geopolitical_tension,Energy security summit addresses Caspian Region supply concerns,moderate,2,1.0,68.7,Coordinated response to supply risks,"[np.str_('Middle East'), np.str_('Global'), np.str_('Asia Pacific')]",7,market_calibrated_advanced,0.84,True,False,198.0
2023-09-20 14:19:11,2023-09-20,infrastructure,Port congestion delays 43 tankers at Basra,moderate,2,0.791,123.5,Logistical bottleneck affecting deliveries,"[np.str_('North Sea'), np.str_('Middle East'), np.str_('US Gulf Coast')]",11,market_calibrated_advanced,0.9,True,False,198.0
2023-09-22 15:18:48,2023-09-22,geopolitical_tension,Energy security summit addresses US Gulf Coast supply concerns,high,3,0.976,217.2,Coordinated response to supply risks,"[np.str_('Asia Pacific'), np.str_('Global'), np.str_('Middle East')]",44,market_calibrated_advanced,0.99,True,False,200.0
2023-09-23 02:38:03,2023-09-23,military_conflict,Drone attack targets China oil infrastructure,extreme,5,1.0,976.8,"Immediate supply risk, insurance premiums spike","[np.str_('Middle East'), np.str_('Strait of Hormuz'), np.str_('North Africa')]",7,market_calibrated_advanced,0.71,True,False,200.0
2023-09-23 13:27:33,2023-09-23,inventory_report,EIA reports unchanged crude inventory of 1272M barrels,moderate,2,0.636,52.9,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.94,True,False,200.0
2023-09-23 17:40:34,2023-09-23,geopolitical_tension,Strategic reserve release coordinated by {alliance},critical,4,1.0,176.7,Temporary supply increase to calm markets,"[np.str_('Asia Pacific'), np.str_('Middle East'), np.str_('Global')]",28,market_calibrated_advanced,0.85,True,False,200.0
2023-09-24 06:48:55,2023-09-24,military_conflict,Drone attack targets Russia oil infrastructure,extreme,5,1.0,536.7,"Immediate supply risk, insurance premiums spike","[np.str_('Strait of Hormuz'), np.str_('North Africa'), np.str_('Middle East')]",28,market_calibrated_advanced,1.0,True,False,200.0
2023-09-24 14:41:13,2023-09-24,geopolitical_tension,Diplomatic tensions escalate between USA and UAE,critical,4,1.0,230.8,Risk premium increases on supply disruption fears,"[np.str_('Global'), np.str_('Middle East'), np.str_('Asia Pacific')]",19,market_calibrated_advanced,0.74,True,False,200.0
2023-09-24 14:54:15,2023-09-24,geopolitical_tension,Trade negotiations impact South China Sea energy imports,moderate,2,0.6194999999999999,130.5,Trade policy uncertainty affects flows,"[np.str_('Global'), np.str_('Middle East')]",33,market_calibrated_advanced,0.94,True,True,160.0
2023-09-24 15:51:34,2023-09-24,inventory_report,China crude inventories show unchanged trend,high,3,0.661,78.5,Indicates demand trajectory in largest importer,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.73,True,False,200.0
2023-09-25 18:39:57,2023-09-25,trade_flow_disruption,Insurance premiums surge for Red Sea tanker transits,critical,4,1.0,270.4,"Increases shipping costs, may deter voyages",[np.str_('Red Sea')],10,market_calibrated_advanced,0.71,False,False,200.0
2023-09-25 18:51:12,2023-09-25,trade_flow_disruption,Port restrictions impact Iraq crude exports,high,3,0.637,86.4,Physical supply bottleneck,[np.str_('Red Sea')],17,market_calibrated_advanced,0.97,True,True,160.0
2023-09-26 15:36:36,2023-09-26,trade_flow_disruption,Shipping lane disruption near Bab el-Mandeb,extreme,5,1.0,91.5,"Forces rerouting, increases transit times",[np.str_('Red Sea')],12,market_calibrated_advanced,0.72,True,False,200.0
2023-09-26 16:31:32,2023-09-26,production_policy,Iraq output disrupted by weather at Rumaila,critical,4,1.0,135.6,Temporary supply reduction,[np.str_('Global')],36,market_calibrated_advanced,0.72,True,False,200.0
2023-09-26 21:02:53,2023-09-26,production_policy,UAE output disrupted by power outage at Rumaila,critical,4,1.0,81.6,Temporary supply reduction,"[np.str_('Global'), np.str_('Middle East')]",15,market_calibrated_advanced,0.88,True,False,200.0
2023-09-27 05:53:30,2023-09-27,sanctions,EU extends sanctions framework on Iran energy exports,critical,4,1.0,101.1,Reduces available supply to European markets,[np.str_('Caspian Region')],69,market_calibrated_advanced,0.81,True,False,200.0
2023-09-28 15:57:42,2023-09-28,geopolitical_tension,Strategic reserve release coordinated by {alliance},critical,4,0.966,151.5,Temporary supply increase to calm markets,[np.str_('Global')],29,market_calibrated_advanced,0.71,True,False,200.0
